time,ax,ay,az,wx,wy,wz,Unnamed: 10
10:35:16:453,-3.8504,1.4665,-1.6669,-0.168,0.797,-1.2217,
10:35:16:454,-3.8504,1.4665,-1.6669,-0.168,0.797,-1.2217,
10:35:16:455,-4.2506,0.8943,-1.9345,-0.168,0.797,-1.2217,
10:35:16:502,-4.2506,0.8943,-1.9345,-0.2946,-0.5901,1.2848,
10:35:16:503,-15.0511,2.7779,1.1278,-0.2946,-0.5901,1.2848,
10:35:16:522,-15.0511,2.7779,1.1278,-0.2946,-0.5901,1.2848,
10:35:16:524,-15.0511,2.7779,1.1278,-0.2946,-0.5901,1.2848,
10:35:16:525,-15.0511,2.7779,1.1278,-0.2946,-0.5901,1.2848,
10:35:16:526,-15.0511,2.7779,1.1278,-0.2946,-0.5901,1.2848,
10:35:16:579,-15.0511,2.7779,1.1278,-0.3903,-2.0028,2.8364,
10:35:16:581,-7.3467,0.5883,-0.3567,-0.3903,-2.0028,2.8364,
10:35:16:613,-4.8901,1.745,0.2055,-0.3903,-2.0028,2.8364,
10:35:16:615,-4.8901,1.745,0.2055,-0.0914,-1.9242,4.4727,
10:35:16:617,-4.8901,1.745,0.2055,-0.0914,-1.9242,4.4727,
10:35:16:619,-4.8901,1.745,0.2055,-0.0914,-1.9242,4.4727,
10:35:16:620,-4.8901,1.745,0.2055,-0.0914,-1.9242,4.4727,
10:35:16:622,-4.8901,1.745,0.2055,-0.0914,-1.9242,4.4727,
10:35:16:659,-4.8901,1.745,0.2055,-0.0755,-1.0352,5.9742,
10:35:16:661,-0.6883,-2.1787,-1.7749,-0.0755,-1.0352,5.9742,
10:35:16:696,-0.6883,-2.1787,-1.7749,-0.0755,-1.0352,5.9742,
10:35:16:698,-0.6883,-2.1787,-1.7749,-0.0755,-1.0352,5.9742,
10:35:16:699,-0.6883,-2.1787,-1.7749,-0.0755,-1.0352,5.9742,
10:35:16:700,-0.6883,-2.1787,-1.7749,-0.0755,-1.0352,5.9742,
10:35:16:701,-0.6883,-2.1787,-1.7749,-0.0755,-1.0352,5.9742,
10:35:16:755,-0.6883,-2.1787,-1.7749,-0.4538,-0.5481,6.6938,
10:35:16:757,21.7119,-14.0122,-2.0055,-0.4538,-0.5481,6.6938,
10:35:16:787,21.7119,-14.0122,-2.0055,-0.5976,-0.0586,3.5153,
10:35:16:789,21.7119,-14.0122,-2.0055,-0.5976,-0.0586,3.5153,
10:35:16:790,21.7119,-14.0122,-2.0055,-0.5976,-0.0586,3.5153,
10:35:16:791,21.7119,-14.0122,-2.0055,-0.5976,-0.0586,3.5153,
10:35:16:793,21.7119,-14.0122,-2.0055,-0.5976,-0.0586,3.5153,
10:35:16:794,23.0666,-14.7235,-1.6954,-0.5976,-0.0586,3.5153,
10:35:16:832,23.0666,-14.7235,-1.6954,-0.4245,-0.6634,-2.0065,
10:35:16:834,9.3428,-8.699,0.9899,-0.4245,-0.6634,-2.0065,
10:35:16:852,9.3428,-8.699,0.9899,-0.4245,-0.6634,-2.0065,
10:35:16:854,9.3428,-8.699,0.9899,-0.4245,-0.6634,-2.0065,
10:35:16:855,9.3428,-8.699,0.9899,-0.4245,-0.6634,-2.0065,
10:35:16:856,9.3428,-8.699,0.9899,-0.4245,-0.6634,-2.0065,
10:35:16:912,9.3428,-8.699,0.9899,0.0373,-0.4146,-3.3667,
10:35:16:914,2.6551,-0.9729,4.5925,0.0373,-0.4146,-3.3667,
10:35:16:941,2.6551,-0.9729,4.5925,0.0373,-0.4146,-3.3667,
10:35:16:946,2.6551,-0.9729,4.5925,0.0373,-0.4146,-3.3667,
10:35:16:950,2.6551,-0.9729,4.5925,0.0373,-0.4146,-3.3667,
10:35:16:952,2.6551,-0.9729,4.5925,0.0373,-0.4146,-3.3667,
10:35:16:989,2.6551,-0.9729,4.5925,-0.2539,0.3262,-2.9619,
10:35:16:991,0.8526,-0.0871,0.4992,-0.2539,0.3262,-2.9619,
10:35:17:027,0.8526,-0.0871,0.4992,-0.1574,0.3482,-1.5948,
10:35:17:029,-0.0922,-0.1341,0.5707,-0.1574,0.3482,-1.5948,
10:35:17:030,-0.0922,-0.1341,0.5707,-0.1574,0.3482,-1.5948,
10:35:17:031,-0.0922,-0.1341,0.5707,-0.1574,0.3482,-1.5948,
10:35:17:031,-0.0922,-0.1341,0.5707,-0.1574,0.3482,-1.5948,
10:35:17:032,-0.0922,-0.1341,0.5707,-0.1574,0.3482,-1.5948,
10:35:17:033,-0.0922,-0.1341,0.5707,-0.1574,0.3482,-1.5948,
10:35:17:084,-0.0922,-0.1341,0.5707,-0.014,0.2118,-0.8332,
10:35:17:086,-0.4953,0.0871,-0.2016,-0.014,0.2118,-0.8332,
10:35:17:114,-0.4953,0.0871,-0.2016,-0.014,0.2118,-0.8332,
10:35:17:115,-0.4953,0.0871,-0.2016,-0.014,0.2118,-0.8332,
10:35:17:116,-0.4953,0.0871,-0.2016,-0.014,0.2118,-0.8332,
10:35:17:117,-0.4953,0.0871,-0.2016,-0.014,0.2118,-0.8332,
10:35:17:162,-0.4953,0.0871,-0.2016,0.0645,0.2146,-0.4276,
10:35:17:164,-0.7809,-0.0029,-0.2786,0.0645,0.2146,-0.4276,
10:35:17:184,-0.9777,-0.0163,-0.3493,0.0645,0.2146,-0.4276,
10:35:17:186,-0.9777,-0.0163,-0.3493,0.0837,0.3307,-0.2932,
10:35:17:187,-0.9777,-0.0163,-0.3493,0.0837,0.3307,-0.2932,
